player,loc,unit_id,unit_type,action,unit_name,prev_loc,passing_through
eric,H2,22,night_scythe,move,Hussain Zaidi Andrews,H5,FALSE
eric,H2,23,overlord,move,Landon Adkins,H5,FALSE
eric,H2,24,royal_warden,move,Cameron Mills,H5,FALSE
eric,H2,26,necron_warriors,move,Sydney Gibson,H5,FALSE
big_grizz,H3,2,deathwing_captain,move,Madan Gupta,H2,FALSE
eric,H4,21,canoptek_scarab_swarms,move,Gentlemen Mastermind,G7,FALSE
big_grizz,H5,3,techmarine,move,Joshua Shelton,H2,FALSE
big_grizz,H5,13,dreadnought,move,Nevaeh Fletcher,H2,FALSE
big_grizz,H5,17,deathwing_terminators,move,John Pratt,H5,FALSE
big_grizz,H5,18,deathwing_knights,move,Morris West,H2,FALSE
big_grizz,H5,22,storm_raven,move,Spencer Tracy,H2,FALSE
big_grizz,H5,24,trap,sneak,X-cessive Blanton Alspaugh,NA,FALSE
eric,I1,25,immortals,control,Ayden Powell,I1,FALSE
big_grizz,I4,6,tactical_squad,move,Isabelle Stevenson,H6,FALSE
